User_Id,Place_Id,Place_Ratings
111,11,2
112,27,1
112,16,5
112,17,3
112,2,4
112,14,1
112,3,4
112,26,3
112,13,2
112,24,2
112,8,4
112,11,4
112,18,5
112,22,1
112,33,1
112,29,1
112,15,3
112,23,5
112,1,1
112,21,5
113,14,4
113,33,3
113,16,5
113,21,3
113,7,3
113,11,1
113,12,1
113,9,2
113,4,5
113,3,2
113,28,2
113,19,5
113,24,4
113,1,5
113,0,1
113,13,4
113,6,2
113,27,4
113,30,2
113,17,5
113,25,1
113,15,5
114,0,2
114,27,2
114,13,3
114,14,4
114,25,4
114,21,2
114,10,4
114,1,2
114,33,5
114,7,2
114,3,1
114,31,3
114,19,3
114,20,2
114,17,5
114,18,5
114,8,4
114,30,5
114,6,1
114,11,3
115,9,4
115,4,3
115,23,5
115,3,3
115,30,2
115,5,3
115,33,4
115,13,3
115,22,3
115,2,3
115,29,3
115,32,4
115,18,5
115,24,5
115,15,2
115,1,5
115,11,5
115,21,3
115,8,3
116,23,3
116,6,4
116,30,3
116,13,1
116,19,3
116,16,4
116,2,3
116,11,1
116,4,4
116,5,2
116,0,2
116,14,3
116,21,3
116,25,2
116,28,5
116,26,2
116,1,5
116,10,2
116,12,3
116,17,1
116,9,3
116,15,3
116,3,2
116,32,2
117,1,2
117,28,2
117,16,4
117,29,4
117,26,5
117,25,2
117,10,3
117,15,2
117,9,2
117,22,4
117,33,3
117,14,4
117,27,4
117,18,1
117,0,5
117,31,1
117,5,5
117,6,5
117,7,3
117,23,1
117,30,4
117,19,4
117,2,1
117,20,1
118,28,5
118,23,2
118,31,2
118,21,4
118,5,2
118,27,4
118,4,4
118,15,2
118,18,3
118,2,2
118,14,1
118,12,2
118,7,3
118,11,5
118,9,4
118,1,4
118,6,2
118,17,4
118,32,2
118,26,4
118,10,3
118,8,2
118,16,4
118,25,4
119,1,3
119,14,1
119,18,3
119,0,2
119,8,4
119,4,1
119,2,2
119,23,3
119,24,3
119,33,4
119,5,4
119,31,2
119,21,3
119,3,1
119,17,2
119,15,1
119,19,1
119,16,4
120,33,5
120,12,5
120,3,3
120,28,5
120,13,4
120,19,5
120,5,3
120,7,5
120,30,1
120,27,1
120,0,3
120,6,3
120,32,4
120,31,3
120,11,2
120,9,1
120,15,1
120,2,3
120,16,2
120,25,2
120,4,1
121,9,2
121,22,3
121,1,3
121,23,3
121,11,2
121,30,3
121,10,3
121,21,5
121,26,3
121,28,4
121,33,3
121,25,5
121,19,2
121,12,4
121,14,1
121,15,2
121,8,5
121,0,3
121,7,4
121,27,4
121,6,3
121,5,3
121,16,3
121,18,3
122,30,4
122,25,4
122,3,4
122,20,2
122,22,2
122,10,3
122,26,2
122,19,2
122,6,1
122,32,4
122,16,5
122,27,1
122,14,1
122,17,1
122,24,1
122,2,4
122,12,5
122,23,2
122,11,5
122,7,1
122,1,4
123,0,1
123,7,1
123,13,1
123,29,2
123,3,2
123,27,1
123,8,5
123,22,5
123,12,4
123,19,1
123,15,1
123,32,1
123,6,2
123,17,1
123,9,2
123,24,4
123,20,5
123,33,1
123,28,2
123,11,2
123,23,3
124,7,3
124,14,1
124,20,5
124,27,4
124,13,3
124,11,3
124,1,3
124,33,2
124,2,5
124,17,1
124,25,4
124,30,4
124,10,2
124,19,2
124,24,4
124,5,2
124,23,5
124,15,3
124,22,3
124,8,5
124,9,5
124,29,3
124,26,2
124,31,2
124,21,2
124,4,5
125,10,3
125,33,4
125,15,5
125,4,3
125,3,1
125,5,4
125,13,1
125,12,1
125,14,1
125,1,5
125,20,1
125,7,5
125,26,4
125,16,5
125,18,5
125,2,2
125,22,3
125,30,2
125,6,2
125,8,1
125,32,1
125,0,5
125,21,2
125,24,3
126,23,2
126,7,4
126,14,1
126,12,1
126,29,4
126,10,3
126,19,5
126,1,2
126,31,2
126,20,1
126,16,4
126,17,4
126,8,1
126,5,5
126,9,4
126,33,3
126,24,2
126,15,4
126,11,1
126,25,5
126,4,1
126,21,2
126,2,5
126,28,1
127,28,2
127,14,4
127,7,1
127,5,2
127,1,2
127,13,3
127,9,4
127,4,4
127,19,4
127,29,3
127,26,4
127,33,1
127,3,2
127,15,1
127,27,1
127,18,4
127,10,2
127,21,4
127,11,2
127,2,3
128,8,1
128,4,1
128,2,5
128,30,3
128,22,2
128,25,5
128,14,1
128,3,3
128,28,5
128,20,4
128,29,3
128,24,4
128,27,3
128,33,4
128,26,4
128,6,5
128,5,1
128,31,1
128,32,2
128,18,4
128,13,4
128,11,1
129,29,3
129,0,5
129,33,4
129,27,1
129,11,4
129,13,3
129,6,2
129,31,2
129,21,2
129,30,5
129,23,4
129,9,5
129,7,4
129,19,3
129,14,5
129,16,5
129,26,2
129,17,4
129,5,2
129,12,2
129,25,2
130,18,1
130,12,5
130,9,2
130,10,2
130,14,4
130,26,5
130,33,4
130,4,2
130,31,2
130,7,3
130,13,5
130,16,5
130,1,5
130,28,5
130,20,2
130,27,1
130,2,5
130,29,2
130,23,4
131,10,4
131,13,5
131,15,4
131,19,4
131,1,2
131,31,5
131,12,4
131,29,2
131,21,2
131,33,2
131,22,2
131,0,2
131,6,4
131,26,1
131,11,4
131,30,2
131,2,1
131,18,1
131,25,4
131,7,1
131,9,4
131,16,1
131,23,3
132,2,5
132,17,3
132,14,3
132,24,3
132,9,4
132,31,3
132,1,2
132,16,1
132,7,1
132,10,4
132,8,3
132,28,3
132,32,3
132,21,3
132,33,1
132,27,5
132,18,2
133,1,4
133,11,3
133,0,3
133,17,4
133,12,1
133,31,1
133,8,3
133,4,2
133,5,4
133,26,2
133,21,2
133,23,2
133,7,5
133,32,1
133,20,4
133,9,4
133,13,3
133,33,2
133,14,2
133,10,1
133,18,3
133,2,3
133,30,3
134,26,5
134,28,3
134,16,3
134,18,2
134,7,5
134,20,4
134,11,5
134,33,3
134,13,4
134,19,4
134,24,3
134,8,1
134,5,3
134,9,2
134,2,3
134,25,5
134,3,5
134,10,4
135,11,2
135,29,4
135,27,3
135,21,1
135,7,1
135,8,2
135,28,5
135,22,4
135,31,4
135,26,2
135,0,4
135,4,3
135,6,2
135,30,5
135,12,2
135,23,4
135,18,3
135,20,5
135,14,4
135,9,2
135,24,1
135,25,2
135,5,1
135,1,2
136,31,2
136,3,1
136,4,2
136,2,1
136,8,4
136,16,2
136,20,4
136,9,5
136,17,2
136,18,4
136,22,4
136,13,2
136,27,4
136,14,2
136,10,2
136,33,4
136,15,4
136,7,3
136,25,1
136,24,3
136,0,1
136,21,2
136,23,3
137,32,4
137,30,5
137,11,5
137,16,3
137,19,4
137,31,5
137,15,5
137,5,2
137,0,1
137,20,3
137,21,4
137,2,1
137,23,5
137,3,2
137,27,5
137,4,4
137,10,4
137,14,5
137,13,1
137,17,4
138,10,2
138,6,5
138,12,4
138,31,2
138,16,5
138,18,1
138,1,2
138,23,5
138,9,5
138,0,5
138,7,2
138,14,1
138,5,4
138,8,3
138,3,4
138,13,5
138,28,2
138,32,3
138,25,1
138,19,2
138,4,3
138,22,5
138,17,5
138,26,4
139,1,4
139,8,5
139,5,5
139,11,3
139,7,5
139,22,3
139,12,5
139,30,2
139,6,2
139,29,2
139,9,5
139,26,2
139,3,5
139,25,1
139,2,2
139,18,1
139,24,4
139,10,4
139,19,1
139,32,4
139,4,3
139,20,5
140,30,2
140,12,4
140,24,1
140,7,5
140,17,3
140,9,1
140,19,1
140,23,4
140,0,4
140,13,4
140,31,2
140,8,1
140,26,1
140,21,5
140,32,3
140,15,5
140,5,5
140,25,1
141,16,4
141,31,3
141,32,5
141,18,5
141,19,3
141,13,4
141,20,3
141,26,4
141,14,1
141,21,4
141,22,3
141,24,3
141,30,2
141,7,3
141,3,1
141,17,5
141,27,5
141,25,5
141,4,1
141,15,3
142,21,4
142,26,3
142,13,3
142,17,3
142,18,2
142,19,3
142,22,1
142,7,3
142,27,3
142,33,1
142,0,5
142,32,1
142,1,2
142,25,1
142,12,4
142,28,5
142,9,2
142,14,1
142,6,1
142,23,2
142,3,4
142,10,4
142,2,1
142,30,4
142,15,2
142,4,4
142,29,2
142,24,5
143,2,5
143,3,4
143,14,1
143,29,2
143,9,5
143,23,1
143,16,2
143,12,1
143,0,4
143,24,5
143,28,4
143,19,2
143,8,5
143,30,4
143,5,1
143,6,5
143,18,3
143,4,2
143,25,3
143,10,5
143,15,2
143,32,5
143,33,2
143,26,2
143,11,5
144,27,5
144,12,2
144,4,5
144,11,2
144,17,3
144,10,5
144,24,5
144,20,3
144,1,3
144,30,1
144,16,3
144,7,1
144,31,5
144,2,2
144,6,3
144,23,1
144,9,4
144,29,4
144,0,2
144,33,2
144,28,4
144,22,3
145,14,2
145,29,2
145,2,1
145,23,1
145,12,3
145,17,3
145,8,5
145,24,5
145,31,2
145,19,3
145,26,5
145,6,1
145,9,1
145,27,5
145,5,3
145,11,2
145,13,4
145,25,3
145,3,1
145,7,3
145,15,3
145,4,4
145,28,4
145,20,5
145,10,2
146,1,2
146,13,1
146,32,2
146,31,2
146,23,1
146,6,3
146,3,3
146,8,1
146,15,1
146,25,4
146,11,5
146,27,2
146,33,4
146,0,3
146,10,5
146,26,2
146,19,2
146,12,5
146,17,1
146,4,2
146,24,3
146,5,2
146,20,5
146,7,1
146,21,4
147,10,3
147,8,4
147,26,2
147,19,5
147,20,2
147,4,4
147,1,4
147,14,1
147,31,1
147,15,1
147,7,5
147,5,2
147,11,4
147,21,4
147,13,2
147,23,5
147,12,1
147,27,4
147,33,5
147,25,2
147,29,2
148,18,1
148,25,1
148,26,2
148,23,5
148,11,2
148,7,3
148,13,3
148,17,1
148,16,3
148,28,5
148,1,4
148,21,3
148,27,5
148,22,1
148,20,4
148,8,1
148,33,3
148,10,5
148,2,4
148,19,3
148,15,4
148,3,2
148,4,3
149,20,4
149,13,2
149,5,1
149,17,2
149,9,5
149,6,1
149,28,1
149,1,2
149,22,5
149,15,2
149,11,1
149,4,1
149,26,2
149,2,3
149,3,2
149,10,3
149,24,4
149,29,5
149,23,5
149,21,5
149,12,3
150,32,3
150,10,3
150,29,2
150,26,2
150,4,4
150,16,5
150,14,4
150,28,4
150,27,4
150,5,4
150,19,2
150,17,5
150,13,3
150,3,4
150,20,3
150,15,5
150,31,5
150,33,3
150,1,5
150,30,2
151,12,1
151,13,5
151,9,3
151,23,5
151,18,5
151,0,3
151,26,3
151,22,5
151,19,1
151,28,4
151,8,5
151,27,1
151,3,4
151,7,4
151,10,5
151,21,3
151,14,5
152,32,2
152,33,5
152,2,5
152,29,3
152,21,5
152,1,3
152,3,5
152,0,3
152,15,5
152,16,5
152,4,2
152,17,3
152,20,2
152,7,3
152,13,1
152,30,3
152,26,2
152,6,3
152,19,1
152,11,2
152,27,2
153,7,1
153,13,4
153,26,3
153,11,1
153,17,3
153,6,1
153,12,1
153,23,3
153,18,2
153,28,2
153,14,5
153,33,5
153,25,1
153,30,4
153,31,3
153,3,5
153,20,4
153,4,1
153,19,1
153,16,1
154,2,3
154,20,3
154,29,5
154,21,5
154,4,5
154,18,3
154,26,5
154,31,4
154,11,1
154,23,1
154,24,4
154,0,4
154,6,5
154,22,3
154,28,1
154,9,4
154,32,4
154,27,2
155,1,4
155,32,1
155,25,4
155,5,2
155,27,1
155,28,3
155,11,4
155,12,2
155,22,2
155,0,1
155,17,5
155,24,1
155,16,4
155,29,3
155,21,1
155,7,2
155,10,1
155,23,2
155,26,5
155,15,5
156,16,2
156,21,1
156,5,4
156,33,3
156,28,5
156,6,5
156,32,4
156,31,1
156,22,4
156,9,1
156,8,5
156,14,5
156,25,5
156,24,3
156,11,4
156,10,5
156,18,5
156,26,4
157,28,5
157,20,1
157,10,5
157,26,3
157,21,2
157,24,1
157,2,2
157,6,5
157,29,5
157,4,1
157,11,3
157,17,5
157,12,1
157,8,5
157,30,3
157,25,4
157,13,3
157,23,5
157,1,3
157,0,3
157,33,3
157,32,5
157,14,1
157,31,3
157,19,4
158,33,1
158,15,5
158,27,5
158,22,5
158,9,3
158,32,1
158,6,3
158,8,3
158,2,4
158,14,2
158,28,3
158,31,1
158,4,4
158,13,5
158,17,3
158,0,1
158,24,3
158,29,2
158,5,1
158,19,5
158,7,1
158,3,2
159,12,2
159,10,4
159,16,5
159,1,1
159,8,1
159,22,1
159,9,2
159,29,2
159,19,5
159,15,1
159,33,3
159,0,4
159,20,1
159,23,5
159,30,1
159,32,5
159,18,1
159,31,5
159,2,5
159,21,3
159,17,4
160,14,5
160,29,1
160,1,1
160,3,1
160,22,5
160,32,1
160,15,1
160,20,2
160,17,5
160,30,2
160,21,1
160,19,3
160,6,1
160,18,2
160,2,2
160,25,5
160,26,5
160,5,2
160,7,5
160,24,3
160,31,2
160,27,1
160,8,3
160,0,2
160,11,2
161,2,1
161,29,2
161,22,3
161,4,4
161,15,3
161,7,1
161,30,5
161,0,4
161,18,5
161,24,5
161,20,3
161,14,4
161,21,4
161,6,5
161,26,1
161,9,5
161,1,1
161,23,2
161,13,1
161,11,1
162,2,5
162,23,2
162,5,3
162,33,3
162,3,5
162,26,3
162,27,2
162,4,5
162,1,5
162,21,2
162,25,1
162,0,5
162,18,4
162,15,4
162,14,2
162,12,2
162,13,4
162,24,2
162,19,3
162,31,3
162,6,2
163,4,5
163,30,1
163,18,4
163,25,4
163,31,1
163,13,4
163,2,3
163,32,2
163,19,3
163,22,1
163,26,5
163,24,4
163,9,3
163,5,1
163,7,5
163,11,3
163,8,1
163,6,5
163,12,2
163,16,5
163,23,2
163,20,5
164,19,4
164,4,2
164,27,5
164,23,3
164,0,4
164,24,2
164,31,1
164,6,1
164,11,4
164,14,3
164,16,4
164,32,3
164,26,4
164,15,5
164,8,5
164,7,4
164,33,2
164,12,1
164,1,1
164,10,3
165,1,4
165,21,5
165,20,5
165,31,1
165,15,3
165,3,5
165,27,4
165,12,4
165,17,4
165,26,2
165,14,1
165,18,2
165,32,2
165,13,4
165,10,3
165,28,4
165,33,4
165,29,5
165,8,1
165,19,2
165,24,2
165,0,5
165,4,4
166,27,3
166,24,1
166,17,3
166,20,2
166,4,2
166,31,5
166,30,1
166,26,1
166,7,5
166,15,1
166,22,5
166,32,5
166,5,4
166,18,4
166,29,4
166,25,3
166,13,4
166,9,1
167,11,4
167,2,2
167,6,2
167,3,5
167,17,4
167,27,3
167,21,4
167,19,2
167,10,4
167,28,2
167,24,4
167,22,4
167,7,4
167,26,3
167,16,4
167,20,3
167,14,4
167,5,5
167,8,3
167,18,3
167,33,3
167,32,3
167,1,5
167,31,1
167,30,4
168,24,5
168,16,5
168,0,4
168,20,5
168,28,4
168,6,5
168,18,1
168,17,1
168,33,3
168,10,4
168,19,4
168,12,4
168,11,1
168,26,2
168,27,1
168,25,2
168,30,3
168,13,5
168,29,4
168,1,1
168,32,4
168,14,5
168,23,4
169,24,2
169,29,1
169,10,3
169,23,5
169,7,4
169,26,5
169,22,5
169,17,2
169,9,2
169,3,5
169,25,4
169,0,1
169,21,3
169,16,4
169,32,1
169,2,5
169,18,1
169,33,1
169,8,3
169,12,1
169,1,5
169,6,5
169,13,4
169,28,4
170,13,3
170,26,1
170,30,1
170,8,4
170,11,4
170,15,1
170,33,4
170,2,2
170,29,4
170,28,2
170,4,3
170,21,4
170,24,2
170,31,2
170,12,1
170,27,2
170,23,5
170,3,5
170,6,1
170,19,1
170,22,3
170,32,5
170,17,2
170,10,5
171,5,4
171,22,2
171,26,1
171,3,4
171,29,3
171,30,2
171,12,5
171,18,4
171,2,5
171,6,4
171,21,1
171,28,3
171,25,5
171,11,3
171,13,3
171,4,1
171,33,4
171,20,1
171,16,2
171,31,3
171,7,2
171,27,2
172,30,2
172,5,1
172,33,5
172,25,2
172,32,3
172,29,2
172,16,2
172,8,3
172,24,4
172,12,5
172,6,3
172,11,2
172,13,4
172,9,3
172,10,3
172,7,3
172,27,4
172,15,2
172,19,5
172,0,2
172,14,3
172,22,3
172,31,3
173,7,3
173,18,2
173,3,1
173,12,5
173,27,4
173,16,3
173,21,3
173,8,1
173,9,2
173,28,5
173,1,2
173,26,1
173,2,3
173,31,1
173,22,2
173,30,1
173,23,4
173,10,4
173,4,1
173,20,4
173,17,2
173,24,1
173,14,1
174,13,2
174,5,2
174,3,2
174,10,5
174,17,3
174,24,2
174,31,5
174,26,5
174,12,2
174,19,2
174,7,5
174,33,1
174,2,5
174,6,1
174,23,3
174,8,4
174,11,4
174,21,3
174,16,5
175,32,5
175,13,2
175,20,2
175,4,3
175,8,4
175,0,3
175,28,4
175,5,1
175,22,1
175,2,1
175,18,2
175,9,2
175,3,4
175,30,5
175,17,3
175,6,2
175,23,5
175,26,5
175,25,3
175,19,3
175,10,4
175,21,1
175,27,4
176,9,5
176,10,4
176,14,1
176,16,3
176,15,4
176,26,3
176,22,5
176,24,4
176,6,1
176,1,3
176,12,4
176,0,5
176,30,5
176,32,5
176,17,2
176,25,1
176,5,1
176,7,3
176,21,5
176,3,5
176,20,1
177,24,1
177,2,4
177,31,5
177,22,4
177,17,1
177,3,4
177,28,4
177,29,2
177,27,4
177,32,3
177,14,1
177,16,5
177,30,4
177,0,3
177,6,4
177,5,5
177,15,1
178,15,5
178,26,2
178,28,4
178,32,4
178,17,1
178,24,3
178,21,3
178,4,3
178,25,2
178,3,1
178,20,3
178,30,1
178,11,4
178,27,5
178,9,4
178,18,5
178,8,3
178,10,3
178,31,1
178,19,4
178,23,2
178,2,4
178,29,2
179,18,1
179,7,4
179,21,1
179,2,1
179,23,3
179,11,5
179,6,1
179,14,2
179,28,2
179,20,3
179,5,3
179,13,5
179,10,2
179,9,2
179,33,5
179,15,1
179,27,2
179,32,3
179,16,4
179,22,5
179,17,1
179,19,4
179,25,5
180,7,4
180,13,3
180,1,3
180,14,5
180,4,4
180,21,1
180,10,4
180,22,5
180,17,1
180,11,1
180,19,3
180,9,4
180,31,1
180,30,3
180,2,5
180,25,1
181,0,5
181,10,3
181,1,4
181,9,2
181,7,1
181,6,3
181,19,1
181,21,3
181,32,5
181,24,5
181,23,4
181,2,1
181,8,4
181,3,2
181,33,4
181,27,2
181,18,1
181,17,3
181,15,1
181,12,1
181,25,4
181,5,5
182,27,2
182,6,1
182,21,5
182,25,1
182,12,4
182,24,3
182,18,3
182,28,3
182,23,2
182,29,1
182,17,2
182,16,1
182,26,5
182,7,1
182,31,5
182,15,1
182,32,4
182,10,3
182,11,4
182,3,3
182,30,4
183,24,2
183,28,5
183,32,3
183,5,2
183,18,4
183,0,4
183,17,3
183,6,1
183,16,4
183,12,1
183,22,3
183,29,2
183,13,1
183,9,1
183,7,1
183,2,3
183,11,1
183,20,4
183,26,1
183,3,2
184,21,3
184,7,1
184,16,4
184,27,5
184,14,3
184,32,2
184,19,4
184,2,5
184,26,2
184,20,1
184,29,3
184,6,5
184,5,3
184,23,1
184,22,3
184,10,2
184,24,1
184,11,1
184,13,3
184,4,4
184,12,4
184,31,2
184,1,3
184,28,3
184,17,2
184,3,3
185,33,2
185,19,4
185,25,4
185,14,1
185,21,1
185,9,5
185,3,3
185,26,4
185,23,4
185,24,5
185,28,4
185,22,5
185,8,2
185,12,2
185,2,1
185,17,2
185,4,1
185,6,1
185,13,3
185,30,3
185,27,4
185,31,5
185,18,4
186,20,1
186,23,5
186,8,4
186,3,4
186,22,5
186,2,1
186,1,5
186,32,1
186,10,5
186,18,4
186,25,4
186,29,2
186,5,4
186,16,3
186,28,4
186,27,4
186,21,2
186,4,2
186,17,1
187,29,4
187,7,3
187,20,1
187,26,3
187,27,4
187,18,2
187,19,5
187,5,1
187,31,3
187,25,2
187,28,3
187,21,1
187,12,2
187,0,2
187,14,1
187,6,2
187,4,1
187,22,2
187,9,2
187,30,4
187,23,2
187,1,4
187,32,3
187,16,3
187,8,5
188,19,4
188,28,5
188,30,1
188,21,3
188,4,1
188,9,1
188,10,2
188,22,5
188,33,1
188,3,3
188,24,1
188,20,4
188,7,3
188,13,2
188,25,1
188,8,1
188,31,4
188,26,1
188,16,4
188,1,1
188,2,1
189,31,5
189,1,5
189,3,4
189,16,5
189,6,3
189,11,2
189,25,5
189,33,3
189,4,3
189,17,5
189,19,5
189,20,2
189,8,3
189,21,1
189,0,2
189,14,3
189,5,3
189,27,4
189,22,5
189,10,3
189,23,4
189,26,1
189,29,1
189,13,5
189,9,1
189,30,4
190,8,3
190,30,4
190,18,5
190,29,5
190,16,3
190,0,4
190,6,5
190,24,4
190,3,2
190,4,4
190,13,5
190,28,2
190,10,2
190,14,5
190,31,3
190,5,5
190,21,5
190,7,1
190,2,4
190,22,1
191,0,5
191,8,3
191,11,1
191,29,2
191,1,5
191,23,1
191,32,4
191,28,1
191,15,5
191,18,3
191,30,4
191,4,5
191,17,3
191,24,2
191,26,1
191,25,3
191,2,3
192,29,2
192,13,3
192,12,3
192,11,2
192,0,1
192,27,1
192,16,1
192,17,5
192,15,5
192,9,4
192,10,4
192,19,1
192,33,2
192,14,1
192,2,1
192,32,3
192,5,1
192,24,5
192,25,5
192,18,4
192,23,2
192,30,3
193,6,1
193,12,5
193,22,4
193,31,2
193,14,2
193,16,1
193,13,3
193,24,2
193,1,1
193,3,5
193,21,4
193,25,1
193,5,4
193,26,1
193,17,2
193,11,4
193,18,4
193,7,3
193,29,4
193,20,5
193,27,3
193,32,3
194,27,5
194,10,5
194,25,4
194,0,2
194,18,4
194,14,3
194,20,1
194,7,3
194,28,5
194,23,5
194,12,4
194,9,1
194,22,1
194,21,4
194,4,1
194,6,5
194,11,1
194,15,5
194,29,4
194,17,1
194,8,2
194,30,5
194,2,5
194,1,1
194,13,4
195,0,3
195,12,3
195,13,1
195,15,2
195,18,3
195,27,2
195,2,3
195,22,4
195,10,4
195,33,3
195,11,3
195,7,5
195,8,4
195,24,1
195,1,4
195,21,1
195,25,1
195,19,1
195,17,4
195,30,5
195,23,2
195,4,2
196,10,3
196,7,2
196,19,2
196,1,3
196,22,5
196,13,3
196,28,5
196,12,3
196,2,4
196,23,2
196,15,2
196,24,4
196,9,2
196,32,1
196,27,1
196,29,2
196,30,2
196,33,2
196,6,1
197,31,4
197,4,1
197,23,1
197,14,4
197,12,3
197,32,3
197,15,5
197,6,5
197,25,1
197,28,3
197,7,2
197,3,2
197,1,1
197,10,5
197,21,5
197,18,4
197,33,4
197,30,3
197,9,2
197,16,4
197,27,5
198,21,5
198,29,1
198,12,2
198,18,3
198,30,3
198,27,4
198,4,4
198,32,3
198,25,2
198,11,3
198,3,2
198,22,2
198,7,5
198,13,3
198,31,3
198,17,5
198,15,1
198,2,1
198,16,2
198,9,1
198,23,1
198,28,2
198,0,3
198,24,4
198,33,5
199,27,4
199,8,3
199,26,5
199,3,4
199,0,3
199,31,2
199,29,3
199,33,3
199,13,4
199,25,3
199,1,5
199,9,1
199,15,2
199,20,4
199,5,1
199,19,2
199,28,4
199,4,3
199,23,1
199,22,1
199,2,4
200,29,3
200,30,5
200,3,2
200,9,2
200,5,1
200,23,1
200,31,2
200,26,2
200,14,2
200,7,4
200,24,1
200,17,4
200,1,4
200,0,2
200,22,1
200,27,5
200,18,2
200,20,5
200,21,1
200,16,5
200,15,2
201,13,5
201,0,5
201,8,5
201,21,3
201,9,3
201,24,4
201,7,3
201,14,3
201,12,2
201,10,3
201,30,2
201,31,3
201,23,2
201,17,5
201,15,5
201,33,2
201,22,2
201,4,3
201,32,5
201,26,4
201,27,4
202,32,2
202,1,4
202,8,4
202,24,5
202,14,4
202,28,1
202,7,5
202,20,4
202,18,4
202,23,1
202,4,4
202,26,3
202,6,4
202,11,1
202,19,5
202,22,2
202,30,2
202,21,5
202,25,3
202,31,5
202,5,1
202,29,5
202,13,1
202,33,4
202,17,5
203,16,1
203,11,4
203,29,3
203,10,5
203,7,1
203,9,3
203,2,3
203,1,2
203,8,5
203,27,4
203,3,1
203,25,2
203,0,5
203,22,2
203,12,3
203,19,4
203,26,4
203,32,2
204,29,3
204,3,3
204,7,4
204,9,2
204,31,2
204,14,4
204,19,2
204,27,5
204,16,5
204,20,1
204,0,3
204,8,3
204,24,5
204,30,1
204,11,5
204,22,1
204,25,5
204,12,4
204,26,2
204,28,4
204,21,2
204,23,3
205,0,4
205,9,3
205,31,2
205,27,5
205,17,3
205,14,3
205,1,2
205,26,2
205,12,4
205,15,3
205,29,4
205,19,2
205,4,2
205,32,5
205,25,1
205,2,1
205,20,5
205,13,4
206,4,4
206,28,1
206,15,2
206,29,4
206,6,1
206,11,5
206,1,3
206,22,1
206,16,1
206,25,3
206,12,3
206,20,5
206,27,3
206,14,3
206,3,5
206,21,2
206,31,2
206,24,5
206,26,3
206,8,2
206,23,3
206,30,5
206,2,4
206,13,4
207,31,4
207,13,5
207,20,2
207,3,5
207,26,4
207,10,3
207,1,5
207,11,3
207,33,2
207,9,2
207,0,1
207,22,1
207,8,2
207,5,1
207,16,2
207,23,5
207,18,3
207,27,1
207,28,2
208,26,1
208,4,4
208,9,1
208,23,4
208,19,5
208,8,4
208,6,4
208,20,1
208,7,4
208,3,5
208,17,1
208,13,3
208,18,4
208,25,1
208,27,4
208,21,5
208,28,5
208,24,4
208,0,2
208,12,4
208,32,1
208,5,1
208,2,4
208,1,5
208,29,5
208,30,4
209,12,4
209,21,5
209,26,4
209,7,5
209,23,5
209,30,1
209,24,5
209,27,4
209,25,2
209,4,1
209,0,2
209,2,1
209,6,3
209,33,1
209,28,1
209,11,3
209,3,1
209,29,4
209,18,4
210,22,3
210,0,1
210,31,4
210,7,1
210,9,3
210,27,4
210,5,1
210,2,2
210,33,3
210,28,4
210,20,2
210,13,2
210,21,4
210,16,5
210,3,2
210,32,2
210,30,3
210,26,5
211,29,4
211,16,1
211,32,5
211,9,3
211,3,2
211,21,3
211,18,2
211,11,2
211,6,2
211,22,3
211,8,2
211,12,2
211,26,4
211,20,4
211,23,5
211,19,2
211,15,5
211,13,2
211,31,5
211,28,2
212,22,3
212,25,4
212,10,3
212,27,4
212,32,5
212,18,3
212,30,4
212,21,1
212,15,5
212,13,1
212,20,1
212,31,3
212,4,4
212,5,3
212,33,1
212,16,1
212,0,3
212,9,4
212,7,1
212,1,1
212,17,1
212,28,5
213,13,5
213,32,2
213,0,3
213,1,3
213,21,1
213,11,5
213,10,5
213,26,3
213,29,4
213,33,4
213,2,3
213,20,5
213,30,5
213,27,4
213,19,2
213,23,5
213,28,2
213,12,5
213,6,2
213,31,2
214,0,5
214,2,1
214,10,3
214,8,2
214,17,4
214,7,1
214,20,1
214,12,5
214,31,3
214,13,2
214,21,2
214,28,2
214,25,3
214,22,3
214,30,5
214,32,5
214,24,4
214,11,3
214,5,5
214,27,3
214,9,2
214,14,4
215,31,2
215,22,2
215,21,3
215,27,4
215,9,2
215,19,4
215,15,3
215,7,4
215,8,5
215,17,2
215,26,5
215,12,4
215,16,1
215,32,5
215,5,2
215,3,3
215,10,1
215,29,5
215,18,1
215,11,4
215,23,3
215,25,4
216,3,4
216,10,5
216,26,2
216,8,3
216,12,5
216,19,3
216,21,2
216,23,5
216,11,2
216,20,4
216,14,5
216,15,4
216,25,3
216,22,5
216,4,4
216,6,2
216,27,1
216,17,4
216,9,4
216,18,1
216,5,4
216,31,1
217,20,3
217,12,4
217,14,2
217,30,1
217,22,4
217,23,3
217,8,2
217,11,2
217,6,2
217,33,4
217,4,3
217,29,1
217,2,3
217,3,2
217,32,2
217,13,1
217,27,5
217,17,5
217,15,3
217,1,1
218,16,2
218,4,3
218,26,4
218,29,3
218,32,1
218,33,1
218,12,3
218,18,4
218,11,1
218,10,1
218,0,1
218,8,2
218,5,1
218,1,5
218,2,2
218,17,4
218,30,5
218,3,2
218,25,1
219,14,4
219,10,2
219,11,5
219,16,1
219,4,4
219,17,3
219,20,2
219,6,5
219,7,4
219,1,1
219,18,2
219,9,3
219,2,2
219,21,2
219,23,3
219,32,2
219,31,5
219,30,5
220,21,2
220,24,3
220,15,2
220,7,4
